INSEE_COM,LIBGEO,DENS,LIBDENS,PMUN21,P1,P2,P3,P4,P5,P6,P7,zone_type
80407,Hallivillers,6,Rural à habitat dispersé,138,0.0,0.0,0.0,0.0,0.0,95.9,4.1,Rural
80408,Halloy-lès-Pernois,5,Bourgs ruraux,327,0.0,0.0,0.0,0.0,86.03,13.97,0.0,Rural
80409,Hallu,6,Rural à habitat dispersé,144,0.0,0.0,0.0,0.0,0.0,75.38,24.62,Rural
80410,Ham,3,Petites villes,4459,0.0,0.0,88.34,0.0,0.0,11.57,0.09,Mixte
80411,Le Hamel,6,Rural à habitat dispersé,484,0.0,0.0,0.0,0.0,0.0,96.61,3.39,Rural
80412,Hamelet,3,Petites villes,642,0.0,0.0,88.06,0.0,0.0,11.94,0.0,Mixte
80413,Hancourt,6,Rural à habitat dispersé,89,0.0,0.0,0.0,0.0,0.0,80.46,19.54,Rural
80414,Hangard,6,Rural à habitat dispersé,128,0.0,0.0,0.0,0.0,0.0,66.4,33.6,Rural
80415,Hangest-en-Santerre,5,Bourgs ruraux,1020,0.0,0.0,0.0,0.0,67.48,31.76,0.77,Rural
80416,Hangest-sur-Somme,5,Bourgs ruraux,762,0.0,0.0,0.0,0.0,64.26,32.96,2.79,Rural
80417,Harbonnières,5,Bourgs ruraux,1640,0.0,0.0,0.0,0.0,78.22,21.72,0.06,Rural
80418,Hardecourt-aux-Bois,6,Rural à habitat dispersé,85,0.0,0.0,0.0,0.0,0.0,97.53,2.47,Rural
80420,Harponville,6,Rural à habitat dispersé,174,0.0,0.0,0.0,0.0,0.0,70.72,29.28,Rural
80421,Hattencourt,6,Rural à habitat dispersé,298,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80422,Hautvillers-Ouville,6,Rural à habitat dispersé,558,0.0,0.0,0.0,0.0,0.0,97.07,2.93,Rural
80423,Havernas,6,Rural à habitat dispersé,378,0.0,0.0,0.0,0.0,0.0,96.01,3.99,Rural
80424,Hébécourt,6,Rural à habitat dispersé,542,0.0,0.0,0.0,0.0,0.0,90.98,9.02,Rural
80425,Hédauville,6,Rural à habitat dispersé,110,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80426,Heilly,6,Rural à habitat dispersé,437,0.0,0.0,0.0,0.0,0.0,89.73,10.27,Rural
80427,Hem-Hardinval,6,Rural à habitat dispersé,384,0.0,0.0,0.0,0.0,0.0,86.34,13.66,Rural
80428,Hem-Monacu,6,Rural à habitat dispersé,130,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80429,Hénencourt,6,Rural à habitat dispersé,194,0.0,0.0,0.0,0.0,0.0,77.84,22.16,Rural
80430,Herbécourt,6,Rural à habitat dispersé,186,0.0,0.0,0.0,0.0,0.0,79.8,20.2,Rural
80431,Hérissart,5,Bourgs ruraux,743,0.0,0.0,0.0,0.0,87.72,10.14,2.14,Rural
80432,Herleville,6,Rural à habitat dispersé,193,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80433,Herly,7,Rural à habitat très dispersé,42,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
80434,Hervilly,6,Rural à habitat dispersé,190,0.0,0.0,0.0,0.0,0.0,84.83,15.17,Rural
80435,Hesbécourt,6,Rural à habitat dispersé,53,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80436,Hescamps,6,Rural à habitat dispersé,521,0.0,0.0,0.0,0.0,0.0,64.69,35.31,Rural
80437,Heucourt-Croquoison,6,Rural à habitat dispersé,107,0.0,0.0,0.0,0.0,0.0,98.26,1.74,Rural
80438,Heudicourt,6,Rural à habitat dispersé,515,0.0,0.0,0.0,0.0,0.0,91.31,8.69,Rural
80439,Heuzecourt,6,Rural à habitat dispersé,159,0.0,0.0,0.0,0.0,0.0,73.81,26.19,Rural
80440,Hiermont,6,Rural à habitat dispersé,152,0.0,0.0,0.0,0.0,0.0,96.84,3.16,Rural
80442,Hombleux,6,Rural à habitat dispersé,1139,0.0,0.0,0.0,0.0,0.0,89.44,10.56,Rural
80443,Hornoy-le-Bourg,6,Rural à habitat dispersé,1660,0.0,0.0,0.0,0.0,35.06,40.7,24.25,Rural
80444,Huchenneville,6,Rural à habitat dispersé,674,0.0,0.0,0.0,0.0,0.0,82.16,17.84,Rural
80445,Humbercourt,6,Rural à habitat dispersé,259,0.0,0.0,0.0,0.0,0.0,96.96,3.04,Rural
80446,Huppy,6,Rural à habitat dispersé,738,0.0,0.0,0.0,0.0,0.0,89.61,10.39,Rural
80449,Ignaucourt,6,Rural à habitat dispersé,65,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80450,Inval-Boiron,6,Rural à habitat dispersé,114,0.0,0.0,0.0,0.0,0.0,84.06,15.94,Rural
80451,Irles,6,Rural à habitat dispersé,130,0.0,0.0,0.0,0.0,0.0,87.5,12.5,Rural
80452,Jumel,6,Rural à habitat dispersé,531,0.0,0.0,0.0,0.0,43.45,54.87,1.69,Rural
80453,Laboissière-en-Santerre,6,Rural à habitat dispersé,143,0.0,0.0,0.0,0.0,0.0,79.41,20.59,Rural
80455,Lachapelle,6,Rural à habitat dispersé,90,0.0,0.0,0.0,0.0,0.0,89.73,10.27,Rural
80456,Lafresguimont-Saint-Martin,6,Rural à habitat dispersé,555,0.0,0.0,0.0,0.0,0.0,74.48,25.52,Rural
80458,Lahoussoye,6,Rural à habitat dispersé,451,0.0,0.0,0.0,0.0,0.0,98.51,1.49,Rural
80459,Laleu,6,Rural à habitat dispersé,102,0.0,0.0,0.0,0.0,0.0,91.86,8.14,Rural
80460,Lamaronde,7,Rural à habitat très dispersé,61,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
80461,Lamotte-Brebière,6,Rural à habitat dispersé,228,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80462,Lamotte-Buleux,6,Rural à habitat dispersé,339,0.0,0.0,0.0,0.0,0.0,97.0,3.0,Rural
80463,Lamotte-Warfusée,6,Rural à habitat dispersé,705,0.0,0.0,0.0,0.0,0.0,94.99,5.01,Rural
80464,Lanchères,6,Rural à habitat dispersé,918,0.0,0.0,0.0,0.0,0.0,99.25,0.75,Rural
80465,Languevoisin-Quiquery,6,Rural à habitat dispersé,193,0.0,0.0,0.0,0.0,1.48,71.43,27.09,Rural
80466,Lanches-Saint-Hilaire,6,Rural à habitat dispersé,132,0.0,0.0,0.0,0.0,0.0,86.91,13.09,Rural
80467,Laucourt,6,Rural à habitat dispersé,187,0.0,0.0,0.0,0.0,0.0,53.56,46.44,Rural
80468,Laviéville,6,Rural à habitat dispersé,167,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80469,Lawarde-Mauger-l'Hortoy,6,Rural à habitat dispersé,156,0.0,0.0,0.0,0.0,0.0,74.29,25.71,Rural
80470,Léalvillers,6,Rural à habitat dispersé,161,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80472,Lesbœufs,6,Rural à habitat dispersé,167,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80473,Liancourt-Fosse,6,Rural à habitat dispersé,292,0.0,0.0,0.0,0.0,0.0,97.99,2.01,Rural
80474,Licourt,6,Rural à habitat dispersé,399,0.0,0.0,0.0,0.0,0.0,91.14,8.86,Rural
80475,Liéramont,6,Rural à habitat dispersé,214,0.0,0.0,0.0,0.0,0.0,99.58,0.42,Rural
80476,Liercourt,6,Rural à habitat dispersé,345,0.0,0.0,0.0,0.0,0.0,99.43,0.57,Rural
80477,Ligescourt,6,Rural à habitat dispersé,222,0.0,0.0,0.0,0.0,0.0,71.91,28.09,Rural
80478,Lignières,6,Rural à habitat dispersé,146,0.0,0.0,0.0,0.0,0.0,68.85,31.15,Rural
80479,Lignières-Châtelain,6,Rural à habitat dispersé,343,0.0,0.0,0.0,0.0,0.0,99.45,0.55,Rural
80480,Lignières-en-Vimeu,7,Rural à habitat très dispersé,112,0.0,0.0,0.0,0.0,0.0,48.18,51.82,Rural
80481,Lihons,6,Rural à habitat dispersé,459,0.0,0.0,0.0,0.0,0.0,93.41,6.59,Rural
80482,Limeux,6,Rural à habitat dispersé,141,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80484,Liomer,6,Rural à habitat dispersé,386,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80485,Ô-de-Selle,5,Bourgs ruraux,1159,0.0,0.0,0.0,0.0,58.74,28.58,12.69,Rural
80486,Long,5,Bourgs ruraux,608,0.0,0.0,0.0,0.0,78.86,17.45,3.68,Rural
80487,Longavesnes,7,Rural à habitat très dispersé,73,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
80488,Longpré-les-Corps-Saints,5,Bourgs ruraux,1536,0.0,0.0,0.0,0.0,83.69,15.48,0.83,Rural
80489,Longueau,1,Grands centres urbains,5767,59.12,0.0,0.0,39.67,0.0,1.2,0.02,Inconnu
80490,Longueval,6,Rural à habitat dispersé,279,0.0,0.0,0.0,0.0,0.0,89.17,10.83,Rural
80491,Longuevillette,6,Rural à habitat dispersé,72,0.0,0.0,0.0,0.0,0.0,71.23,28.77,Rural
80493,Louvencourt,6,Rural à habitat dispersé,302,0.0,0.0,0.0,0.0,0.0,81.62,18.38,Rural
80494,Louvrechy,6,Rural à habitat dispersé,200,0.0,0.0,0.0,0.0,0.0,98.57,1.43,Rural
80495,Lucheux,6,Rural à habitat dispersé,520,0.0,0.0,0.0,0.0,0.0,88.72,11.28,Rural
80496,Machiel,6,Rural à habitat dispersé,152,0.0,0.0,0.0,0.0,0.0,64.19,35.81,Rural
80497,Machy,6,Rural à habitat dispersé,118,0.0,0.0,0.0,0.0,0.0,62.32,37.68,Rural
80498,Mailly-Maillet,6,Rural à habitat dispersé,647,0.0,0.0,0.0,0.0,0.0,92.71,7.29,Rural
80499,Mailly-Raineval,6,Rural à habitat dispersé,304,0.0,0.0,0.0,0.0,0.0,95.82,4.18,Rural
80500,Maisnières,6,Rural à habitat dispersé,495,0.0,0.0,0.0,0.0,0.0,93.98,6.02,Rural
80501,Maison-Ponthieu,6,Rural à habitat dispersé,289,0.0,0.0,0.0,0.0,0.0,66.42,33.58,Rural
80502,Maison-Roland,6,Rural à habitat dispersé,99,0.0,0.0,0.0,0.0,0.0,72.64,27.36,Rural
80503,Maizicourt,6,Rural à habitat dispersé,187,0.0,0.0,0.0,0.0,0.0,65.8,34.2,Rural
80504,Malpart,6,Rural à habitat dispersé,76,0.0,0.0,0.0,0.0,0.0,82.31,17.69,Rural
80505,Carnoy-Mametz,6,Rural à habitat dispersé,280,0.0,0.0,0.0,0.0,0.0,62.19,37.81,Rural
80507,Marcelcave,5,Bourgs ruraux,1277,0.0,0.0,0.0,0.0,84.85,15.15,0.0,Rural
80508,Marché-Allouarde,6,Rural à habitat dispersé,50,0.0,0.0,0.0,0.0,0.0,96.36,3.64,Rural
80509,Marchélepot-Misery,6,Rural à habitat dispersé,585,0.0,0.0,0.0,0.0,0.0,92.2,7.8,Rural
80511,Marestmontiers,6,Rural à habitat dispersé,112,0.0,0.0,0.0,0.0,0.0,81.36,18.64,Rural
80512,Mareuil-Caubert,6,Rural à habitat dispersé,829,0.0,0.0,0.0,0.0,0.0,96.4,3.6,Rural
80513,Maricourt,6,Rural à habitat dispersé,179,0.0,0.0,0.0,0.0,0.0,81.23,18.77,Rural
80514,Marieux,6,Rural à habitat dispersé,133,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80515,Marlers,6,Rural à habitat dispersé,146,0.0,0.0,0.0,0.0,0.0,69.4,30.6,Rural
80516,Marquaix,6,Rural à habitat dispersé,189,0.0,0.0,0.0,0.0,0.0,94.12,5.88,Rural
80517,Marquivillers,6,Rural à habitat dispersé,190,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80518,Martainneville,6,Rural à habitat dispersé,433,0.0,0.0,0.0,0.0,0.0,88.97,11.03,Rural
80519,Matigny,6,Rural à habitat dispersé,492,0.0,0.0,0.0,0.0,0.0,99.18,0.82,Rural
80520,Maucourt,6,Rural à habitat dispersé,195,0.0,0.0,0.0,0.0,0.0,95.27,4.73,Rural
80521,Maurepas,6,Rural à habitat dispersé,219,0.0,0.0,0.0,0.0,0.0,86.92,13.08,Rural
80522,Le Mazis,6,Rural à habitat dispersé,106,0.0,0.0,0.0,0.0,0.0,76.92,23.08,Rural
80523,Méaulte,4,Ceintures urbaines,1266,0.0,0.08,0.0,70.63,0.0,28.74,0.55,Urbain
80524,Méharicourt,6,Rural à habitat dispersé,564,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80525,Meigneux,6,Rural à habitat dispersé,179,0.0,0.0,0.0,0.0,0.0,90.56,9.44,Rural
80526,Le Meillard,6,Rural à habitat dispersé,151,0.0,0.0,0.0,0.0,0.0,63.96,36.04,Rural
80527,Méneslies,6,Rural à habitat dispersé,300,0.0,0.0,0.0,0.0,0.0,97.02,2.98,Rural
80528,Méréaucourt,7,Rural à habitat très dispersé,9,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
80529,Mérélessart,6,Rural à habitat dispersé,191,0.0,0.0,0.0,0.0,0.0,90.43,9.57,Rural
80530,Méricourt-l'Abbé,5,Bourgs ruraux,603,0.0,0.0,0.0,0.0,75.39,15.39,9.22,Rural
80531,Méricourt-en-Vimeu,6,Rural à habitat dispersé,101,0.0,0.0,0.0,0.0,0.0,93.27,6.73,Rural
80533,Mers-les-Bains,3,Petites villes,2548,0.0,0.0,99.71,0.0,0.0,0.0,0.29,Mixte
80535,Le Mesge,6,Rural à habitat dispersé,148,0.0,0.0,0.0,0.0,0.0,89.51,10.49,Rural
80536,Mesnil-Bruntel,6,Rural à habitat dispersé,288,0.0,0.0,0.0,0.0,0.0,96.91,3.09,Rural
80537,Mesnil-Domqueur,6,Rural à habitat dispersé,90,0.0,0.0,0.0,0.0,0.0,74.3,25.7,Rural
80538,Mesnil-en-Arrouaise,6,Rural à habitat dispersé,112,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80540,Mesnil-Martinsart,6,Rural à habitat dispersé,236,0.0,0.0,0.0,0.0,0.0,95.56,4.44,Rural
80541,Mesnil-Saint-Georges,6,Rural à habitat dispersé,206,0.0,0.0,0.0,0.0,0.0,76.92,23.08,Rural
80542,Mesnil-Saint-Nicaise,6,Rural à habitat dispersé,558,0.0,0.0,0.0,0.0,0.0,95.38,4.62,Rural
80543,Métigny,6,Rural à habitat dispersé,119,0.0,0.0,0.0,0.0,0.0,85.28,14.72,Rural
80544,Mézerolles,6,Rural à habitat dispersé,184,0.0,0.0,0.0,0.0,0.0,83.89,16.11,Rural
80545,Mézières-en-Santerre,6,Rural à habitat dispersé,533,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80546,Miannay,6,Rural à habitat dispersé,600,0.0,0.0,0.0,0.0,0.0,95.31,4.69,Rural
80547,Millencourt,6,Rural à habitat dispersé,205,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80548,Millencourt-en-Ponthieu,6,Rural à habitat dispersé,349,0.0,0.0,0.0,0.0,0.0,79.4,20.6,Rural
80549,Miraumont,6,Rural à habitat dispersé,639,0.0,0.0,0.0,0.0,0.0,91.55,8.45,Rural
80550,Mirvaux,6,Rural à habitat dispersé,123,0.0,0.0,0.0,0.0,0.0,76.28,23.72,Rural
80552,Moislains,5,Bourgs ruraux,1122,0.0,0.0,0.0,0.0,64.11,34.05,1.84,Rural
80553,Molliens-au-Bois,6,Rural à habitat dispersé,339,0.0,0.0,0.0,0.0,0.0,99.69,0.31,Rural
80554,Molliens-Dreuil,5,Bourgs ruraux,943,0.0,0.0,0.0,0.0,60.16,32.16,7.67,Rural
80555,Monchy-Lagache,6,Rural à habitat dispersé,583,0.0,0.0,0.0,0.0,0.0,85.94,14.06,Rural
80556,Mons-Boubert,6,Rural à habitat dispersé,569,0.0,0.0,0.0,0.0,0.0,90.27,9.73,Rural
80557,Estrées-Mons,6,Rural à habitat dispersé,594,0.0,0.0,0.0,0.0,0.0,86.62,13.38,Rural
80558,Monsures,6,Rural à habitat dispersé,218,0.0,0.0,0.0,0.0,0.0,92.11,7.89,Rural
80559,Montagne-Fayel,6,Rural à habitat dispersé,143,0.0,0.0,0.0,0.0,0.0,79.4,20.6,Rural
80560,Montauban-de-Picardie,6,Rural à habitat dispersé,215,0.0,0.0,0.0,0.0,0.0,86.32,13.68,Rural
80561,Montdidier,3,Petites villes,6009,0.0,0.0,94.77,0.0,0.0,4.83,0.4,Mixte
80562,Montigny-sur-l'Hallue,5,Bourgs ruraux,195,0.0,0.0,0.0,0.0,50.64,49.36,0.0,Rural
80563,Montigny-les-Jongleurs,6,Rural à habitat dispersé,99,0.0,0.0,0.0,0.0,0.0,77.17,22.83,Rural
80565,Montonvillers,6,Rural à habitat dispersé,85,0.0,0.0,0.0,0.0,0.0,73.94,26.06,Rural
80566,Fieffes-Montrelet,6,Rural à habitat dispersé,341,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80568,Morchain,6,Rural à habitat dispersé,348,0.0,0.0,0.0,0.0,0.0,90.09,9.91,Rural
80569,Morcourt,6,Rural à habitat dispersé,332,0.0,0.0,0.0,0.0,0.0,99.11,0.89,Rural
80570,Moreuil,5,Bourgs ruraux,4000,0.0,0.0,0.0,0.0,87.27,11.44,1.3,Rural
80571,Morisel,5,Bourgs ruraux,478,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Rural
80572,Morlancourt,6,Rural à habitat dispersé,373,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80573,Morvillers-Saint-Saturnin,6,Rural à habitat dispersé,382,0.0,0.0,0.0,0.0,0.0,65.11,34.89,Rural
80574,Mouflers,6,Rural à habitat dispersé,96,0.0,0.0,0.0,0.0,0.0,80.0,20.0,Rural
80575,Mouflières,6,Rural à habitat dispersé,75,0.0,0.0,0.0,0.0,0.0,94.29,5.71,Rural
80576,Moyencourt,6,Rural à habitat dispersé,324,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80577,Moyencourt-lès-Poix,6,Rural à habitat dispersé,171,0.0,0.0,0.0,0.0,0.0,95.47,4.53,Rural
80578,Moyenneville,6,Rural à habitat dispersé,710,0.0,0.0,0.0,0.0,0.0,94.65,5.35,Rural
80579,Muille-Villette,6,Rural à habitat dispersé,810,0.0,0.0,45.21,0.0,0.0,54.1,0.69,Rural
80580,Nampont,6,Rural à habitat dispersé,260,0.0,0.0,0.0,0.0,0.0,59.62,40.38,Rural
80582,Namps-Maisnil,6,Rural à habitat dispersé,1005,0.0,0.0,0.0,0.0,0.0,97.27,2.73,Rural
80583,Nampty,6,Rural à habitat dispersé,285,0.0,0.0,0.0,0.0,0.0,99.31,0.69,Rural
80584,Naours,5,Bourgs ruraux,1063,0.0,0.0,0.0,0.0,67.27,20.17,12.57,Rural
80585,Nesle,5,Bourgs ruraux,2308,0.0,0.0,0.0,0.0,93.81,5.5,0.7,Rural
80586,Nesle-l'Hôpital,6,Rural à habitat dispersé,167,0.0,0.0,0.0,0.0,0.0,65.94,34.06,Rural
80587,Neslette,6,Rural à habitat dispersé,83,0.0,0.0,0.0,0.0,0.0,89.02,10.98,Rural
80588,Neufmoulin,6,Rural à habitat dispersé,357,0.0,0.0,0.0,0.0,0.0,97.83,2.17,Rural
80589,Neuilly-le-Dien,6,Rural à habitat dispersé,100,0.0,0.0,0.0,0.0,0.0,66.99,33.01,Rural
80590,Neuilly-l'Hôpital,6,Rural à habitat dispersé,323,0.0,0.0,0.0,0.0,0.0,89.41,10.59,Rural
80591,Neuville-au-Bois,6,Rural à habitat dispersé,148,0.0,0.0,0.0,0.0,0.0,93.2,6.8,Rural
80592,Neuville-Coppegueule,6,Rural à habitat dispersé,510,0.0,0.0,0.0,0.0,0.0,81.45,18.55,Rural
80593,La Neuville-lès-Bray,6,Rural à habitat dispersé,256,0.0,0.0,0.0,0.0,22.68,58.92,18.4,Rural
80595,La Neuville-Sire-Bernard,6,Rural à habitat dispersé,295,0.0,0.0,0.0,0.0,0.0,91.74,8.26,Rural
80596,Neuvillette,6,Rural à habitat dispersé,216,0.0,0.0,0.0,0.0,0.0,97.28,2.72,Rural
80597,Nibas,6,Rural à habitat dispersé,836,0.0,0.0,0.0,0.0,0.0,81.77,18.23,Rural
80598,Nouvion,5,Bourgs ruraux,1220,0.0,0.0,0.0,0.0,71.26,23.13,5.61,Rural
80599,Noyelles-en-Chaussée,6,Rural à habitat dispersé,244,0.0,0.0,0.0,0.0,0.0,81.17,18.83,Rural
80600,Noyelles-sur-Mer,6,Rural à habitat dispersé,649,0.0,0.0,0.0,0.0,0.0,64.76,35.24,Rural
80601,Nurlu,6,Rural à habitat dispersé,368,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80602,Occoches,7,Rural à habitat très dispersé,127,0.0,0.0,0.0,0.0,0.0,24.0,76.0,Rural
80603,Ochancourt,6,Rural à habitat dispersé,325,0.0,0.0,0.0,0.0,0.0,94.48,5.52,Rural
80604,Offignies,6,Rural à habitat dispersé,85,0.0,0.0,0.0,0.0,0.0,89.68,10.32,Rural
80605,Offoy,6,Rural à habitat dispersé,203,0.0,0.0,0.0,0.0,0.0,78.52,21.48,Rural
80606,Oisemont,5,Bourgs ruraux,1130,0.0,0.0,0.0,0.0,71.54,26.31,2.15,Rural
80607,Oissy,6,Rural à habitat dispersé,206,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80609,Oneux,6,Rural à habitat dispersé,438,0.0,0.0,0.0,0.0,0.0,95.84,4.16,Rural
80611,Oresmaux,5,Bourgs ruraux,960,0.0,0.0,0.0,0.0,86.7,13.3,0.0,Rural
80613,Oust-Marest,5,Bourgs ruraux,615,0.0,0.0,0.0,0.0,71.75,27.94,0.32,Rural
80614,Outrebois,6,Rural à habitat dispersé,315,0.0,0.0,0.0,0.0,0.0,95.0,5.0,Rural
80615,Ovillers-la-Boisselle,6,Rural à habitat dispersé,431,0.0,0.0,0.0,0.0,0.0,78.05,21.95,Rural
80616,Pargny,6,Rural à habitat dispersé,195,0.0,0.0,0.0,0.0,0.0,93.23,6.77,Rural
80617,Parvillers-le-Quesnoy,6,Rural à habitat dispersé,234,0.0,0.0,0.0,0.0,0.0,64.29,35.71,Rural
80618,Pendé,6,Rural à habitat dispersé,1046,0.0,0.0,0.0,0.0,0.0,94.87,5.13,Rural
80619,Pernois,5,Bourgs ruraux,712,0.0,0.0,0.0,0.0,48.2,44.94,6.86,Rural
80620,Péronne,3,Petites villes,7291,0.0,0.0,89.74,0.0,0.0,9.59,0.67,Mixte
80621,Hypercourt,6,Rural à habitat dispersé,695,0.0,0.0,0.0,0.0,0.0,81.05,18.95,Rural
80622,Picquigny,5,Bourgs ruraux,1289,0.0,0.0,0.0,0.0,92.85,6.05,1.1,Rural
80623,Piennes-Onvillers,6,Rural à habitat dispersé,374,0.0,0.0,0.0,0.0,0.0,81.67,18.33,Rural
80624,Pierregot,6,Rural à habitat dispersé,285,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80625,Trois-Rivières,5,Bourgs ruraux,1495,0.0,0.0,0.0,0.0,55.27,42.64,2.09,Rural
80626,Pissy,6,Rural à habitat dispersé,289,0.0,0.0,0.0,0.0,0.0,99.29,0.71,Rural
80627,Plachy-Buyon,5,Bourgs ruraux,846,0.0,0.0,0.0,0.0,81.89,16.5,1.6,Rural
80628,Le Plessier-Rozainvillers,6,Rural à habitat dispersé,778,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80629,Pœuilly,6,Rural à habitat dispersé,105,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80630,Poix-de-Picardie,5,Bourgs ruraux,2313,0.0,0.0,0.0,0.0,80.58,18.95,0.47,Rural
80631,Ponches-Estruval,7,Rural à habitat très dispersé,108,0.0,0.0,0.0,0.0,0.0,29.44,70.56,Rural
80632,Pont-de-Metz,4,Ceintures urbaines,2468,0.0,0.0,0.0,99.66,0.0,0.0,0.34,Urbain
80633,Ponthoile,6,Rural à habitat dispersé,604,0.0,0.0,0.0,0.0,0.0,70.93,29.07,Rural
80634,Pont-Noyelles,5,Bourgs ruraux,814,0.0,0.0,0.0,0.0,99.65,0.0,0.35,Rural
80635,Pont-Remy,5,Bourgs ruraux,1464,0.0,0.0,0.0,0.0,83.7,16.23,0.07,Rural
80637,Port-le-Grand,6,Rural à habitat dispersé,277,0.0,0.0,0.0,0.0,0.0,88.11,11.89,Rural
80638,Potte,6,Rural à habitat dispersé,110,0.0,0.0,0.0,0.0,0.0,88.18,11.82,Rural
80639,Poulainville,5,Bourgs ruraux,1298,0.0,0.0,0.0,0.0,88.93,7.87,3.2,Rural
80640,Pozières,6,Rural à habitat dispersé,263,0.0,0.0,0.0,0.0,0.0,82.88,17.12,Rural
80642,Prouville,6,Rural à habitat dispersé,320,0.0,0.0,0.0,0.0,0.0,87.54,12.46,Rural
80643,Prouzel,5,Bourgs ruraux,567,0.0,0.0,0.0,0.0,63.65,30.32,6.03,Rural
80644,Proyart,6,Rural à habitat dispersé,751,0.0,0.0,0.0,0.0,0.0,93.68,6.32,Rural
80645,Puchevillers,5,Bourgs ruraux,555,0.0,0.0,0.0,0.0,91.09,0.0,8.91,Rural
80646,Punchy,6,Rural à habitat dispersé,81,0.0,0.0,0.0,0.0,0.0,97.7,2.3,Rural
80647,Puzeaux,6,Rural à habitat dispersé,283,0.0,0.0,0.0,0.0,0.0,96.39,3.61,Rural
80648,Pys,6,Rural à habitat dispersé,124,0.0,0.0,0.0,0.0,0.0,95.63,4.37,Rural
80649,Quend,6,Rural à habitat dispersé,1269,0.0,0.0,0.0,0.0,0.0,84.13,15.87,Rural
80650,Querrieu,5,Bourgs ruraux,625,0.0,0.0,0.0,0.0,85.13,9.45,5.42,Rural
80651,Le Quesne,6,Rural à habitat dispersé,253,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80652,Le Quesnel,5,Bourgs ruraux,775,0.0,0.0,0.0,0.0,67.11,29.05,3.85,Rural
80654,Quesnoy-le-Montant,6,Rural à habitat dispersé,533,0.0,0.0,0.0,0.0,0.0,98.89,1.11,Rural
80655,Quesnoy-sur-Airaines,6,Rural à habitat dispersé,420,0.0,0.0,0.0,0.0,0.0,90.9,9.1,Rural
80656,Quevauvillers,5,Bourgs ruraux,1102,0.0,0.0,0.0,0.0,76.05,23.95,0.0,Rural
80657,Quiry-le-Sec,6,Rural à habitat dispersé,315,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80658,Quivières,6,Rural à habitat dispersé,146,0.0,0.0,0.0,0.0,0.0,82.31,17.69,Rural
80659,Raincheval,6,Rural à habitat dispersé,266,0.0,0.0,0.0,0.0,0.0,87.62,12.38,Rural
80661,Rainneville,5,Bourgs ruraux,1060,0.0,0.0,0.0,0.0,88.95,10.64,0.41,Rural
80662,Ramburelles,6,Rural à habitat dispersé,268,0.0,0.0,0.0,0.0,0.0,82.92,17.08,Rural
80663,Rambures,6,Rural à habitat dispersé,363,0.0,0.0,0.0,0.0,0.0,86.02,13.98,Rural
80664,Rancourt,6,Rural à habitat dispersé,190,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80665,Regnière-Écluse,6,Rural à habitat dispersé,120,0.0,0.0,0.0,0.0,0.0,86.45,13.55,Rural
80666,Remaisnil,7,Rural à habitat très dispersé,31,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
80667,Remaugies,6,Rural à habitat dispersé,135,0.0,0.0,0.0,0.0,0.0,98.54,1.46,Rural
80668,Remiencourt,6,Rural à habitat dispersé,167,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
80669,Rethonvillers,6,Rural à habitat dispersé,341,0.0,0.0,0.0,0.0,0.0,84.68,15.32,Rural
