INSEE_COM,annee,nb_creations
03210,2018,1.0
03211,2018,12.0
03212,2018,13.0
03213,2018,2.0
03214,2018,0.0
03215,2018,2.0
03216,2018,0.0
03217,2018,7.0
03218,2018,2.0
03219,2018,0.0
03220,2018,7.0
03221,2018,5.0
03222,2018,0.0
03223,2018,2.0
03224,2018,1.0
03225,2018,3.0
03226,2018,1.0
03227,2018,3.0
03228,2018,0.0
03229,2018,4.0
03230,2018,2.0
03231,2018,0.0
03232,2018,0.0
03233,2018,0.0
03234,2018,3.0
03235,2018,4.0
03236,2018,17.0
03237,2018,1.0
03238,2018,2.0
03239,2018,1.0
03240,2018,3.0
03241,2018,1.0
03242,2018,2.0
03243,2018,1.0
03244,2018,0.0
03245,2018,1.0
03246,2018,2.0
03247,2018,9.0
03248,2018,3.0
03249,2018,2.0
03250,2018,2.0
03251,2018,1.0
03252,2018,7.0
03253,2018,4.0
03254,2018,28.0
03255,2018,1.0
03256,2018,0.0
03257,2018,7.0
03258,2018,9.0
03259,2018,2.0
03260,2018,0.0
03261,2018,1.0
03262,2018,14.0
03263,2018,0.0
03264,2018,24.0
03265,2018,2.0
03266,2018,1.0
03267,2018,3.0
03268,2018,2.0
03269,2018,2.0
03270,2018,0.0
03271,2018,3.0
03272,2018,1.0
03273,2018,2.0
03274,2018,3.0
03275,2018,9.0
03276,2018,1.0
03277,2018,1.0
03278,2018,2.0
03279,2018,4.0
03280,2018,2.0
03281,2018,3.0
03282,2018,2.0
03283,2018,1.0
03284,2018,4.0
03285,2018,0.0
03286,2018,7.0
03287,2018,2.0
03288,2018,2.0
03289,2018,1.0
03290,2018,7.0
03291,2018,3.0
03292,2018,4.0
03293,2018,1.0
03294,2018,0.0
03295,2018,0.0
03296,2018,1.0
03297,2018,15.0
03298,2018,16.0
03299,2018,1.0
03300,2018,0.0
03301,2018,5.0
03302,2018,1.0
03303,2018,0.0
03304,2018,26.0
03305,2018,5.0
03306,2018,11.0
03307,2018,0.0
03308,2018,0.0
03309,2018,0.0
03310,2018,230.0
03311,2018,2.0
03312,2018,2.0
03313,2018,2.0
03314,2018,10.0
03315,2018,3.0
03316,2018,6.0
03317,2018,2.0
03319,2018,2.0
03320,2018,8.0
03321,2018,67.0
04001,2018,6.0
04004,2018,9.0
04005,2018,2.0
04006,2018,19.0
04007,2018,1.0
04008,2018,4.0
04009,2018,0.0
04012,2018,2.0
04013,2018,5.0
04016,2018,1.0
04017,2018,1.0
04018,2018,11.0
04019,2018,38.0
04020,2018,2.0
04021,2018,0.0
04022,2018,4.0
04023,2018,2.0
04024,2018,1.0
04025,2018,5.0
04026,2018,2.0
04027,2018,1.0
04028,2018,0.0
04030,2018,2.0
04031,2018,5.0
04032,2018,1.0
04033,2018,6.0
04034,2018,9.0
04035,2018,1.0
04036,2018,2.0
04037,2018,3.0
04039,2018,23.0
04040,2018,0.0
04041,2018,4.0
04042,2018,0.0
04043,2018,1.0
04045,2018,21.0
04046,2018,4.0
04047,2018,5.0
04049,2018,52.0
04050,2018,1.0
04051,2018,1.0
04053,2018,4.0
04054,2018,0.0
04055,2018,2.0
04057,2018,3.0
04058,2018,2.0
04059,2018,1.0
04061,2018,4.0
04062,2018,3.0
04063,2018,15.0
04065,2018,6.0
04066,2018,10.0
04067,2018,2.0
04068,2018,7.0
04069,2018,0.0
04070,2018,140.0
04072,2018,1.0
04073,2018,7.0
04074,2018,0.0
04075,2018,2.0
04076,2018,6.0
04077,2018,3.0
04079,2018,14.0
04081,2018,6.0
04084,2018,6.0
04085,2018,0.0
04086,2018,4.0
04087,2018,2.0
04088,2018,60.0
04090,2018,3.0
04091,2018,0.0
04092,2018,1.0
04093,2018,0.0
04094,2018,45.0
04095,2018,1.0
04096,2018,10.0
04097,2018,3.0
04099,2018,1.0
04101,2018,3.0
04102,2018,1.0
04104,2018,10.0
04106,2018,5.0
04107,2018,0.0
04108,2018,13.0
04109,2018,2.0
04110,2018,8.0
04111,2018,21.0
04112,2018,259.0
04113,2018,3.0
04115,2018,1.0
04116,2018,33.0
04118,2018,2.0
04120,2018,2.0
04121,2018,6.0
04122,2018,4.0
04123,2018,12.0
04124,2018,8.0
04126,2018,1.0
04127,2018,2.0
04128,2018,2.0
04129,2018,2.0
04130,2018,0.0
04132,2018,1.0
04133,2018,2.0
04134,2018,2.0
04135,2018,5.0
04136,2018,4.0
04137,2018,0.0
04138,2018,2.0
04139,2018,6.0
04140,2018,0.0
04141,2018,2.0
04142,2018,0.0
04143,2018,58.0
04144,2018,10.0
04145,2018,15.0
04148,2018,5.0
04149,2018,27.0
04150,2018,2.0
04151,2018,5.0
04152,2018,52.0
04154,2018,3.0
04155,2018,0.0
04156,2018,2.0
04157,2018,6.0
04158,2018,4.0
04159,2018,0.0
04160,2018,23.0
04161,2018,2.0
04162,2018,4.0
04163,2018,3.0
04164,2018,3.0
04166,2018,13.0
04167,2018,3.0
04169,2018,1.0
04170,2018,0.0
04171,2018,1.0
04172,2018,8.0
04173,2018,7.0
04174,2018,1.0
04175,2018,1.0
04176,2018,1.0
04177,2018,0.0
04178,2018,9.0
04179,2018,2.0
04180,2018,0.0
04181,2018,0.0
04182,2018,3.0
04183,2018,2.0
04184,2018,2.0
04186,2018,1.0
04187,2018,1.0
04188,2018,20.0
04189,2018,7.0
04190,2018,0.0
04191,2018,0.0
04192,2018,15.0
04193,2018,2.0
04194,2018,0.0
04195,2018,6.0
04197,2018,53.0
04199,2018,5.0
04200,2018,5.0
04201,2018,0.0
04202,2018,0.0
04203,2018,11.0
04204,2018,1.0
04205,2018,15.0
04206,2018,6.0
04207,2018,1.0
04208,2018,12.0
04209,2018,78.0
04210,2018,1.0
04211,2018,6.0
04214,2018,1.0
04216,2018,1.0
04217,2018,6.0
04218,2018,1.0
04219,2018,2.0
04220,2018,2.0
04222,2018,3.0
04224,2018,1.0
04226,2018,13.0
04227,2018,4.0
04228,2018,0.0
04229,2018,5.0
04230,2018,39.0
04231,2018,0.0
04233,2018,2.0
04234,2018,2.0
04235,2018,0.0
04236,2018,1.0
04237,2018,1.0
04240,2018,1.0
04241,2018,4.0
04242,2018,44.0
04244,2018,13.0
04245,2018,26.0
05001,2018,7.0
05003,2018,11.0
05004,2018,12.0
05006,2018,21.0
05007,2018,4.0
05008,2018,3.0
05009,2018,1.0
05010,2018,5.0
05011,2018,5.0
05012,2018,8.0
05013,2018,1.0
05014,2018,2.0
05016,2018,0.0
05017,2018,25.0
05018,2018,3.0
05019,2018,0.0
05021,2018,2.0
05022,2018,1.0
05023,2018,149.0
05024,2018,2.0
05025,2018,5.0
05026,2018,1.0
05027,2018,4.0
05028,2018,6.0
05029,2018,11.0
05031,2018,1.0
05032,2018,2.0
05033,2018,0.0
05035,2018,0.0
05036,2018,9.0
05037,2018,5.0
05038,2018,4.0
05039,2018,5.0
05040,2018,41.0
05044,2018,3.0
05045,2018,17.0
05046,2018,83.0
05047,2018,2.0
05048,2018,0.0
05049,2018,0.0
05050,2018,1.0
05051,2018,0.0
05052,2018,16.0
05053,2018,7.0
05054,2018,6.0
05055,2018,1.0
05056,2018,3.0
05057,2018,5.0
05058,2018,3.0
05059,2018,11.0
05060,2018,1.0
05061,2018,440.0
05062,2018,2.0
05063,2018,12.0
05064,2018,2.0
05065,2018,29.0
05066,2018,0.0
05068,2018,4.0
05070,2018,30.0
05071,2018,8.0
05072,2018,3.0
05073,2018,2.0
05074,2018,5.0
05075,2018,6.0
05076,2018,0.0
05077,2018,6.0
05078,2018,2.0
05079,2018,29.0
05080,2018,0.0
05081,2018,2.0
05082,2018,2.0
05084,2018,4.0
05085,2018,17.0
05086,2018,0.0
05087,2018,5.0
05089,2018,1.0
05090,2018,2.0
05091,2018,0.0
05092,2018,6.0
05093,2018,10.0
05094,2018,0.0
05095,2018,2.0
05096,2018,15.0
05097,2018,1.0
05098,2018,12.0
05099,2018,0.0
05100,2018,5.0
05101,2018,16.0
05102,2018,0.0
05103,2018,9.0
05104,2018,1.0
05106,2018,4.0
05107,2018,4.0
05108,2018,4.0
05109,2018,11.0
05110,2018,10.0
05111,2018,10.0
05112,2018,1.0
05113,2018,1.0
05114,2018,3.0
05115,2018,5.0
05116,2018,0.0
05117,2018,1.0
05118,2018,9.0
05119,2018,13.0
05121,2018,0.0
05122,2018,5.0
05123,2018,14.0
05124,2018,7.0
05126,2018,1.0
05127,2018,0.0
05128,2018,7.0
05129,2018,3.0
05130,2018,1.0
05131,2018,0.0
05132,2018,26.0
05133,2018,26.0
05134,2018,3.0
05135,2018,0.0
05136,2018,8.0
05139,2018,18.0
05140,2018,3.0
05142,2018,8.0
05144,2018,0.0
05145,2018,8.0
05146,2018,2.0
05147,2018,6.0
05148,2018,2.0
05149,2018,9.0
05151,2018,15.0
05152,2018,0.0
05153,2018,4.0
05154,2018,0.0
05155,2018,0.0
05156,2018,5.0
05157,2018,2.0
05158,2018,1.0
05159,2018,1.0
05160,2018,0.0
05161,2018,28.0
05162,2018,11.0
05163,2018,0.0
05164,2018,16.0
05165,2018,4.0
05166,2018,15.0
05167,2018,0.0
05168,2018,9.0
05169,2018,1.0
05170,2018,42.0
05171,2018,0.0
05172,2018,4.0
05173,2018,3.0
05174,2018,5.0
05176,2018,1.0
05177,2018,11.0
05178,2018,8.0
05179,2018,36.0
05180,2018,9.0
05181,2018,4.0
05182,2018,1.0
05183,2018,8.0
05184,2018,1.0
06001,2018,2.0
06002,2018,1.0
06003,2018,7.0
06004,2018,1499.0
06005,2018,2.0
06006,2018,20.0
06007,2018,56.0
06008,2018,1.0
06009,2018,1.0
06010,2018,38.0
06011,2018,65.0
06012,2018,145.0
06013,2018,6.0
06014,2018,13.0
06015,2018,15.0
06016,2018,5.0
06017,2018,3.0
06018,2018,204.0
06019,2018,23.0
06020,2018,8.0
06021,2018,10.0
06022,2018,6.0
06023,2018,20.0
06024,2018,1.0
06025,2018,15.0
06026,2018,25.0
06027,2018,838.0
06028,2018,3.0
06029,2018,1529.0
06030,2018,680.0
06031,2018,8.0
06032,2018,40.0
06033,2018,142.0
06034,2018,19.0
06035,2018,12.0
06036,2018,4.0
06037,2018,3.0
06038,2018,60.0
06039,2018,14.0
06040,2018,1.0
06041,2018,8.0
06042,2018,9.0
06043,2018,9.0
06044,2018,150.0
06045,2018,0.0
06046,2018,53.0
06047,2018,4.0
06048,2018,95.0
06049,2018,2.0
06050,2018,9.0
06051,2018,0.0
06052,2018,0.0
06053,2018,0.0
06054,2018,53.0
06055,2018,3.0
06056,2018,3.0
06057,2018,27.0
06058,2018,10.0
06059,2018,50.0
06060,2018,35.0
06061,2018,0.0
06062,2018,2.0
06063,2018,0.0
06064,2018,49.0
06065,2018,103.0
06066,2018,15.0
06067,2018,13.0
06068,2018,8.0
06069,2018,752.0
06070,2018,11.0
06071,2018,6.0
06072,2018,1.0
06073,2018,15.0
06074,2018,15.0
06075,2018,71.0
06076,2018,1.0
06077,2018,8.0
06078,2018,3.0
06079,2018,438.0
06080,2018,0.0
06081,2018,1.0
06082,2018,1.0
06083,2018,335.0
06084,2018,186.0
06085,2018,399.0
06086,2018,4.0
06087,2018,0.0
06088,2018,6744.0
06089,2018,39.0
06090,2018,109.0
06091,2018,23.0
06092,2018,12.0
06093,2018,1.0
06094,2018,11.0
06095,2018,118.0
06096,2018,0.0
06097,2018,5.0
06098,2018,0.0
06099,2018,24.0
06100,2018,2.0
06101,2018,1.0
06102,2018,0.0
06103,2018,13.0
06104,2018,162.0
06105,2018,110.0
06106,2018,11.0
06107,2018,2.0
06108,2018,91.0
06109,2018,22.0
06110,2018,3.0
06111,2018,0.0
06112,2018,63.0
06113,2018,16.0
06114,2018,50.0
06115,2018,1.0
06116,2018,3.0
06117,2018,20.0
06118,2018,63.0
06119,2018,1.0
06120,2018,26.0
06121,2018,29.0
06122,2018,54.0
06123,2018,491.0
06124,2018,0.0
06125,2018,2.0
06126,2018,36.0
06127,2018,11.0
06128,2018,81.0
06129,2018,3.0
06130,2018,41.0
06131,2018,0.0
06132,2018,3.0
06133,2018,0.0
06134,2018,4.0
06135,2018,4.0
06136,2018,30.0
06137,2018,17.0
06138,2018,30.0
06139,2018,0.0
06140,2018,47.0
06141,2018,7.0
06142,2018,6.0
06143,2018,7.0
06144,2018,4.0
06145,2018,1.0
06146,2018,0.0
06147,2018,61.0
06148,2018,68.0
06149,2018,104.0
06150,2018,32.0
06151,2018,15.0
06152,2018,339.0
06153,2018,12.0
06154,2018,8.0
06155,2018,529.0
06156,2018,1.0
06157,2018,287.0
06158,2018,6.0
06159,2018,72.0
06160,2018,0.0
06161,2018,339.0
06162,2018,6.0
06163,2018,15.0
07001,2018,2.0
07002,2018,3.0
07003,2018,0.0
07004,2018,3.0
07005,2018,18.0
07006,2018,0.0
07007,2018,11.0
07008,2018,8.0
07009,2018,15.0
07010,2018,120.0
07011,2018,9.0
07012,2018,4.0
07013,2018,7.0
07014,2018,6.0
07015,2018,4.0
07017,2018,9.0
07018,2018,0.0
07019,2018,137.0
07020,2018,8.0
07022,2018,12.0
07023,2018,4.0
07024,2018,14.0
07025,2018,1.0
07026,2018,2.0
07027,2018,14.0
07028,2018,10.0
07029,2018,2.0
07030,2018,1.0
07031,2018,13.0
07032,2018,2.0
07033,2018,1.0
07034,2018,5.0
07035,2018,9.0
07036,2018,0.0
07037,2018,1.0
07038,2018,0.0
07039,2018,2.0
07040,2018,5.0
07041,2018,17.0
07042,2018,59.0
07044,2018,1.0
07045,2018,4.0
07047,2018,0.0
07048,2018,5.0
07049,2018,0.0
07050,2018,9.0
07051,2018,3.0
07052,2018,6.0
07053,2018,8.0
07054,2018,4.0
07055,2018,28.0
07056,2018,4.0
07058,2018,9.0
07059,2018,1.0
07060,2018,1.0
07061,2018,8.0
07062,2018,2.0
07063,2018,6.0
07064,2018,16.0
07065,2018,3.0
07066,2018,23.0
07067,2018,3.0
07068,2018,4.0
07069,2018,6.0
07070,2018,8.0
07071,2018,2.0
07072,2018,14.0
07073,2018,6.0
07074,2018,0.0
07075,2018,2.0
07076,2018,26.0
07077,2018,2.0
07078,2018,21.0
07079,2018,12.0
07080,2018,6.0
07081,2018,2.0
07082,2018,2.0
07083,2018,1.0
07084,2018,9.0
07085,2018,5.0
07086,2018,7.0
07087,2018,3.0
07088,2018,1.0
07089,2018,19.0
07090,2018,12.0
07091,2018,4.0
07092,2018,2.0
07093,2018,3.0
07094,2018,3.0
07095,2018,1.0
07096,2018,3.0
07097,2018,8.0
07098,2018,4.0
07099,2018,3.0
07100,2018,3.0
07101,2018,6.0
07102,2018,90.0
07103,2018,7.0
07104,2018,1.0
07105,2018,0.0
07106,2018,1.0
07107,2018,12.0
07108,2018,0.0
07109,2018,9.0
07110,2018,23.0
07111,2018,5.0
07112,2018,4.0
07113,2018,5.0
07114,2018,6.0
07115,2018,9.0
07116,2018,14.0
07117,2018,34.0
07118,2018,1.0
07119,2018,0.0
07120,2018,0.0
07121,2018,0.0
07122,2018,27.0
07123,2018,1.0
07124,2018,0.0
07126,2018,13.0
07127,2018,17.0
07128,2018,6.0
07129,2018,15.0
07130,2018,2.0
07131,2018,4.0
07132,2018,16.0
07133,2018,4.0
07134,2018,11.0
07136,2018,1.0
07137,2018,0.0
07138,2018,27.0
07139,2018,0.0
07140,2018,6.0
07141,2018,4.0
07142,2018,0.0
07143,2018,6.0
07144,2018,0.0
07145,2018,9.0
07146,2018,5.0
07147,2018,3.0
07148,2018,1.0
07149,2018,1.0
07150,2018,1.0
07151,2018,1.0
07152,2018,9.0
07153,2018,4.0
07154,2018,0.0
07155,2018,7.0
07156,2018,10.0
07157,2018,10.0
07158,2018,0.0
07159,2018,7.0
07160,2018,2.0
07161,2018,8.0
07162,2018,6.0
07163,2018,0.0
07165,2018,4.0
07166,2018,2.0
07167,2018,8.0
07168,2018,5.0
07169,2018,3.0
07170,2018,1.0
07171,2018,6.0
07172,2018,28.0
07173,2018,0.0
07174,2018,4.0
07175,2018,1.0
07176,2018,4.0
07177,2018,3.0
07178,2018,3.0
07179,2018,0.0
07181,2018,24.0
07182,2018,8.0
07183,2018,5.0
07184,2018,4.0
07185,2018,6.0
07186,2018,61.0
07187,2018,3.0
07188,2018,12.0
07189,2018,6.0
07190,2018,5.0
07191,2018,13.0
07192,2018,2.0
07193,2018,0.0
07194,2018,4.0
07195,2018,1.0
07196,2018,6.0
07197,2018,21.0
07198,2018,12.0
07199,2018,15.0
07200,2018,1.0
07201,2018,29.0
07202,2018,2.0
07203,2018,1.0
07204,2018,13.0
07205,2018,8.0
07206,2018,0.0
07207,2018,11.0
07208,2018,1.0
07209,2018,0.0
07210,2018,4.0
07211,2018,3.0
07212,2018,1.0
07213,2018,3.0
07214,2018,2.0
07215,2018,1.0
07216,2018,2.0
07217,2018,5.0
07218,2018,2.0
07219,2018,1.0
07220,2018,2.0
07221,2018,3.0
07222,2018,2.0
07223,2018,0.0
07224,2018,2.0
07225,2018,13.0
07226,2018,0.0
07227,2018,7.0
07228,2018,3.0
07229,2018,17.0
07230,2018,5.0
07231,2018,24.0
07232,2018,2.0
07233,2018,1.0
07234,2018,0.0
07235,2018,1.0
07236,2018,7.0
07237,2018,5.0
07238,2018,1.0
07239,2018,1.0
07240,2018,27.0
07241,2018,17.0
07242,2018,0.0
07243,2018,1.0
07244,2018,2.0
07245,2018,18.0
07247,2018,8.0
07248,2018,2.0
07249,2018,1.0
07250,2018,4.0
07251,2018,1.0
07253,2018,4.0
07254,2018,10.0
07255,2018,16.0
07257,2018,0.0
07258,2018,1.0
07259,2018,10.0
07260,2018,7.0
07261,2018,8.0
07262,2018,1.0
07263,2018,2.0
07264,2018,19.0
07265,2018,2.0
07266,2018,1.0
07267,2018,0.0
07268,2018,14.0
07269,2018,10.0
07270,2018,1.0
07272,2018,4.0
07273,2018,2.0
07274,2018,3.0
07275,2018,0.0
07276,2018,3.0
07277,2018,1.0
07278,2018,8.0
07279,2018,23.0
07280,2018,12.0
07281,2018,87.0
07282,2018,6.0
07283,2018,0.0
07284,2018,4.0
07285,2018,1.0
07286,2018,1.0
07287,2018,5.0
07288,2018,5.0
07289,2018,13.0
07290,2018,0.0
07291,2018,6.0
07292,2018,13.0
07293,2018,13.0
07294,2018,5.0
07295,2018,9.0
07296,2018,12.0
07297,2018,2.0
07298,2018,10.0
07299,2018,0.0
07300,2018,5.0
07301,2018,10.0
07302,2018,7.0
07303,2018,3.0
07304,2018,20.0
07305,2018,1.0
07306,2018,2.0
07307,2018,4.0
07308,2018,12.0
07309,2018,11.0
07310,2018,7.0
07311,2018,3.0
07312,2018,4.0
07313,2018,11.0
07314,2018,2.0
07315,2018,6.0
07316,2018,24.0
07317,2018,15.0
07318,2018,0.0
07319,2018,74.0
07321,2018,1.0
07322,2018,10.0
07323,2018,19.0
07324,2018,95.0
07325,2018,19.0
07326,2018,3.0
07327,2018,6.0
07328,2018,12.0
07329,2018,3.0
07330,2018,43.0
07331,2018,37.0
07332,2018,5.0
07333,2018,3.0
07334,2018,39.0
07335,2018,1.0
07336,2018,5.0
07337,2018,14.0
07338,2018,12.0
07339,2018,23.0
07340,2018,10.0
07341,2018,18.0
07342,2018,7.0
07343,2018,12.0
07344,2018,7.0
07345,2018,4.0
07346,2018,34.0
07347,2018,3.0
07348,2018,8.0
07349,2018,45.0
08001,2018,3.0
08003,2018,4.0
08004,2018,3.0
08005,2018,1.0
08006,2018,3.0
08008,2018,3.0
08010,2018,0.0
08011,2018,0.0
08013,2018,1.0
08014,2018,0.0
08015,2018,0.0
08016,2018,3.0
08017,2018,0.0
08018,2018,0.0
08019,2018,0.0
08020,2018,1.0
08021,2018,0.0
08022,2018,3.0
08023,2018,0.0
08024,2018,12.0
08025,2018,6.0
08026,2018,2.0
08027,2018,1.0
08028,2018,4.0
08029,2018,0.0
08030,2018,0.0
08031,2018,0.0
08032,2018,2.0
08033,2018,0.0
08034,2018,2.0
08035,2018,0.0
08036,2018,0.0
08037,2018,9.0
08038,2018,2.0
08039,2018,0.0
08040,2018,12.0
08041,2018,1.0
08043,2018,9.0
08044,2018,3.0
08045,2018,2.0
08046,2018,2.0
08047,2018,0.0
08048,2018,4.0
08049,2018,1.0
08052,2018,1.0
08053,2018,12.0
08055,2018,3.0
08056,2018,0.0
08057,2018,0.0
08058,2018,1.0
08059,2018,0.0
08060,2018,3.0
08061,2018,0.0
08062,2018,2.0
08063,2018,1.0
08064,2018,3.0
08065,2018,0.0
08066,2018,0.0
08067,2018,7.0
08069,2018,1.0
08070,2018,3.0
08071,2018,2.0
08073,2018,0.0
08074,2018,1.0
08075,2018,1.0
08076,2018,4.0
08077,2018,0.0
08078,2018,5.0
08080,2018,0.0
08081,2018,29.0
08082,2018,0.0
08083,2018,2.0
08084,2018,0.0
08085,2018,0.0
08086,2018,0.0
08087,2018,0.0
08088,2018,1.0
08089,2018,2.0
08090,2018,15.0
08092,2018,1.0
08094,2018,1.0
08095,2018,0.0
08096,2018,6.0
08097,2018,2.0
08098,2018,0.0
08099,2018,2.0
08100,2018,1.0
08101,2018,0.0
08102,2018,1.0
08103,2018,1.0
08104,2018,0.0
08105,2018,333.0
08106,2018,0.0
08107,2018,4.0
08109,2018,0.0
08110,2018,3.0
08111,2018,3.0
08113,2018,4.0
08115,2018,3.0
08116,2018,9.0
08117,2018,0.0
08119,2018,0.0
08120,2018,1.0
08121,2018,0.0
08122,2018,8.0
08123,2018,0.0
08124,2018,2.0
08125,2018,2.0
08126,2018,3.0
08128,2018,1.0
08130,2018,0.0
08131,2018,0.0
08132,2018,0.0
08133,2018,0.0
08134,2018,1.0
08135,2018,0.0
08136,2018,2.0
08137,2018,4.0
08138,2018,0.0
08139,2018,2.0
08140,2018,6.0
08141,2018,2.0
08142,2018,9.0
08143,2018,1.0
08144,2018,0.0
08145,2018,20.0
08146,2018,0.0
08147,2018,5.0
08148,2018,3.0
08149,2018,0.0
08150,2018,1.0
08151,2018,4.0
08153,2018,0.0
08154,2018,1.0
08155,2018,1.0
08156,2018,2.0
08158,2018,1.0
08159,2018,1.0
08160,2018,2.0
08161,2018,0.0
08162,2018,2.0
08163,2018,4.0
08164,2018,1.0
08165,2018,1.0
08166,2018,1.0
08167,2018,0.0
08168,2018,0.0
08169,2018,1.0
08170,2018,1.0
08171,2018,2.0
08172,2018,2.0
08173,2018,9.0
08174,2018,10.0
08175,2018,1.0
08176,2018,0.0
08178,2018,0.0
08179,2018,3.0
08180,2018,8.0
08182,2018,0.0
08183,2018,6.0
08184,2018,0.0
08185,2018,10.0
08186,2018,1.0
08187,2018,1.0
08188,2018,6.0
08189,2018,2.0
08190,2018,48.0
08191,2018,6.0
08192,2018,0.0
08193,2018,1.0
08194,2018,3.0
08195,2018,3.0
08196,2018,1.0
08197,2018,0.0
08198,2018,2.0
08199,2018,6.0
08200,2018,2.0
08201,2018,1.0
08202,2018,4.0
08203,2018,7.0
08204,2018,1.0
08205,2018,0.0
08206,2018,3.0
08207,2018,1.0
08208,2018,0.0
08209,2018,2.0
08210,2018,2.0
08211,2018,0.0
08212,2018,3.0
08214,2018,4.0
08215,2018,0.0
08216,2018,2.0
08217,2018,0.0
08218,2018,4.0
08219,2018,0.0
08220,2018,2.0
08222,2018,6.0
08223,2018,0.0
08225,2018,1.0
08226,2018,2.0
08228,2018,2.0
08229,2018,0.0
08230,2018,5.0
08232,2018,0.0
08233,2018,0.0
08234,2018,1.0
08235,2018,0.0
08236,2018,1.0
08237,2018,3.0
08238,2018,0.0
08239,2018,10.0
08240,2018,0.0
08242,2018,0.0
08243,2018,1.0
08244,2018,0.0
08245,2018,0.0
08246,2018,1.0
08247,2018,1.0
08248,2018,2.0
08249,2018,2.0
08250,2018,0.0
08251,2018,1.0
08252,2018,1.0
08254,2018,3.0
08255,2018,1.0
08256,2018,0.0
08257,2018,1.0
08259,2018,1.0
08260,2018,4.0
08262,2018,6.0
08263,2018,9.0
08264,2018,4.0
08268,2018,0.0
08269,2018,1.0
08271,2018,0.0
08272,2018,0.0
08273,2018,0.0
08274,2018,1.0
08275,2018,0.0
08276,2018,3.0
08277,2018,1.0
08278,2018,0.0
08279,2018,0.0
08280,2018,2.0
08281,2018,0.0
08282,2018,6.0
08283,2018,2.0
08284,2018,2.0
08286,2018,1.0
08287,2018,0.0
08288,2018,2.0
08289,2018,5.0
08291,2018,0.0
08293,2018,0.0
08295,2018,2.0
08296,2018,0.0
08297,2018,2.0
08298,2018,11.0
08300,2018,0.0
08301,2018,1.0
08302,2018,8.0
08303,2018,8.0
08304,2018,1.0
08305,2018,2.0
08306,2018,0.0
08307,2018,0.0
08308,2018,1.0
08309,2018,0.0
08310,2018,0.0
08311,2018,14.0
08312,2018,2.0
08313,2018,1.0
08314,2018,5.0
08315,2018,1.0
08316,2018,3.0
08317,2018,2.0
08318,2018,0.0
08319,2018,2.0
08320,2018,3.0
08321,2018,1.0
08322,2018,3.0
08323,2018,2.0
08324,2018,0.0
08325,2018,0.0
08326,2018,0.0
08327,2018,10.0
08328,2018,29.0
08329,2018,3.0
08330,2018,4.0
08331,2018,4.0
08332,2018,0.0
08333,2018,1.0
08334,2018,1.0
08335,2018,2.0
08336,2018,1.0
08338,2018,0.0
08339,2018,0.0
08340,2018,1.0
08341,2018,10.0
08342,2018,0.0
08343,2018,2.0
08344,2018,0.0
08346,2018,5.0
08347,2018,2.0
08348,2018,1.0
08349,2018,3.0
08350,2018,2.0
08351,2018,0.0
08352,2018,3.0
08353,2018,4.0
08354,2018,7.0
08355,2018,3.0
08356,2018,1.0
08357,2018,6.0
08358,2018,3.0
08360,2018,2.0
08361,2018,8.0
08362,2018,52.0
08363,2018,34.0
08364,2018,3.0
08365,2018,7.0
08366,2018,3.0
08367,2018,19.0
08368,2018,1.0
08369,2018,1.0
08370,2018,4.0
08372,2018,0.0
08373,2018,1.0
08374,2018,0.0
08375,2018,2.0
08376,2018,0.0
08377,2018,1.0
08378,2018,1.0
08379,2018,3.0
08380,2018,2.0
08381,2018,5.0
08382,2018,0.0
08383,2018,0.0
08384,2018,0.0
08385,2018,5.0
08386,2018,2.0
08387,2018,2.0
08388,2018,1.0
08389,2018,5.0
08390,2018,1.0
08391,2018,2.0
08392,2018,0.0
08393,2018,0.0
08394,2018,1.0
08395,2018,2.0
08396,2018,1.0
08397,2018,1.0
08398,2018,0.0
08399,2018,0.0
08400,2018,3.0
08401,2018,0.0
08402,2018,9.0
08403,2018,11.0
08404,2018,0.0
08405,2018,2.0
08406,2018,5.0
08407,2018,0.0
08408,2018,0.0
08409,2018,87.0
08410,2018,0.0
08411,2018,0.0
08412,2018,0.0
08413,2018,1.0
08415,2018,2.0
08416,2018,1.0
08417,2018,3.0
08418,2018,2.0
08419,2018,10.0
08420,2018,11.0
08421,2018,0.0
08422,2018,0.0
08424,2018,0.0
08425,2018,0.0
08426,2018,0.0
08427,2018,0.0
08428,2018,2.0
08429,2018,2.0
08430,2018,0.0
08431,2018,0.0
08432,2018,3.0
08433,2018,1.0
08434,2018,0.0
08435,2018,10.0
08436,2018,1.0
08437,2018,1.0
08438,2018,0.0
08439,2018,1.0
08440,2018,0.0
08444,2018,0.0
08445,2018,0.0
08446,2018,1.0
08448,2018,5.0
08449,2018,10.0
08450,2018,4.0
08451,2018,2.0
08452,2018,2.0
08453,2018,0.0
08454,2018,2.0
08455,2018,0.0
08456,2018,0.0
08457,2018,9.0
08458,2018,0.0
08459,2018,0.0
08460,2018,1.0
08461,2018,1.0
08462,2018,0.0
08463,2018,1.0
08464,2018,1.0
08465,2018,0.0
08466,2018,1.0
08467,2018,1.0
08468,2018,1.0
08469,2018,2.0
08470,2018,0.0
08471,2018,0.0
08472,2018,3.0
08473,2018,1.0
08476,2018,4.0
08477,2018,1.0
08478,2018,1.0
08479,2018,0.0
08480,2018,23.0
08481,2018,0.0
08482,2018,0.0
